latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.9046,-81.7159,314.8,1.1,1,2001-01-27,1636,Terra,MODIS,75,6.2,289.5,14.1,D,0
31.9442,-82.0099,323.3,1,1,2001-01-27,1636,Terra,MODIS,82,6.2,290.7,22.2,D,0
31.959,-83.688,305.3,1,1,2001-01-27,1636,Terra,MODIS,61,6.2,279.4,7.7,D,0
31.7351,-82.7475,314,1,1,2001-01-27,1636,Terra,MODIS,74,6.2,289.1,12.4,D,0
32.3252,-87.815,303.7,1.4,1.2,2001-01-27,1636,Terra,MODIS,57,6.2,281.1,10.6,D,0
31.5695,-83.0538,314.8,1,1,2001-01-27,1636,Terra,MODIS,75,6.2,290.3,12.4,D,0
32.0752,-87.1413,302.6,1.3,1.1,2001-01-27,1636,Terra,MODIS,53,6.2,283.1,8.3,D,0
31.6002,-84.0139,313.8,1,1,2001-01-27,1636,Terra,MODIS,74,6.2,280.3,13,D,0
31.4557,-84.887,307.7,1,1,2001-01-27,1636,Terra,MODIS,66,6.2,274.7,9.9,D,0
31.1693,-84.6105,306.7,1,1,2001-01-27,1636,Terra,MODIS,64,6.2,289.9,5.8,D,0
30.3042,-82.6995,305.6,1,1,2001-01-27,1636,Terra,MODIS,62,6.2,291.3,5.7,D,0
29.6583,-82.135,305.5,1.1,1,2001-01-27,1636,Terra,MODIS,61,6.2,275.3,9.5,D,0
28.9942,-81.2519,301.8,1.2,1.1,2001-01-27,1637,Terra,MODIS,49,6.2,278.1,7.7,D,0
29.9566,-90.531,303.9,1.9,1.4,2001-01-27,1637,Terra,MODIS,0,6.2,287.8,13.1,D,0
28.3292,-81.7034,304.6,1.2,1.1,2001-01-27,1637,Terra,MODIS,54,6.2,284.4,6.3,D,0
28.3273,-81.6917,302,1.2,1.1,2001-01-27,1637,Terra,MODIS,41,6.2,284.5,4,D,0
26.7745,-80.44,345,1.4,1.2,2001-01-27,1637,Terra,MODIS,0,6.2,269.1,92.7,D,0
42.8058,-102.6496,306.2,1.1,1,2001-01-27,1812,Terra,MODIS,63,6.2,267.5,14,D,0
46.4852,-123.5186,352,1.3,1.1,2001-01-27,1949,Terra,MODIS,97,6.2,280.7,106.1,D,0
34.3679,-78.9713,303.3,1,1,2001-01-28,0337,Terra,MODIS,54,6.2,274.6,10,N,0
34.3664,-78.9821,305,1,1,2001-01-28,0337,Terra,MODIS,63,6.2,276.8,11.1,N,0
19.3359,-155.0291,319.4,1.7,1.3,2001-01-28,0830,Terra,MODIS,98,6.2,293.6,37,N,2
19.3333,-155.0446,342.2,1.7,1.3,2001-01-28,0830,Terra,MODIS,100,6.2,298.9,102.6,N,2
19.3307,-155.06,305.8,1.7,1.3,2001-01-28,0830,Terra,MODIS,36,6.2,290.8,16,N,2
19.3472,-155.031,320.5,1.7,1.3,2001-01-28,0830,Terra,MODIS,100,6.2,291.7,39.1,N,2
19.3446,-155.0466,326.2,1.7,1.3,2001-01-28,0830,Terra,MODIS,100,6.2,295.3,51.2,N,2
19.342,-155.0617,312.6,1.7,1.3,2001-01-28,0830,Terra,MODIS,57,6.2,292.3,23.9,N,2
19.3536,-155.0621,346.5,1.7,1.3,2001-01-28,0830,Terra,MODIS,100,6.2,295.3,118.3,N,2
19.3455,-155.0364,332.1,1.7,1.3,2001-01-28,0830,Terra,MODIS,100,6.2,295.4,66.5,N,2
19.3428,-155.0518,318.9,1.7,1.3,2001-01-28,0830,Terra,MODIS,90,6.2,295.2,35.2,N,2
19.3544,-155.0524,331.6,1.7,1.3,2001-01-28,0830,Terra,MODIS,100,6.2,294.3,67.4,N,2
19.3518,-155.0673,330.5,1.7,1.3,2001-01-28,0830,Terra,MODIS,100,6.2,291.8,64.7,N,2
19.3633,-155.0683,327.8,1.7,1.3,2001-01-28,0830,Terra,MODIS,100,6.2,289.6,59.2,N,2
34.6391,-77.4308,305.5,2.5,1.5,2001-01-28,1540,Terra,MODIS,54,6.2,280.5,36.4,D,0
34.0636,-83.5154,301.6,3.2,1.7,2001-01-28,1718,Terra,MODIS,0,6.2,268.2,33.4,D,0
33.348,-86.0795,307.1,2.3,1.5,2001-01-28,1718,Terra,MODIS,65,6.2,280,29.2,D,0
33.69,-89.8337,310.8,1.3,1.1,2001-01-28,1718,Terra,MODIS,70,6.2,288.2,15.2,D,0
32.4351,-84.2447,300.5,3.2,1.7,2001-01-28,1718,Terra,MODIS,38,6.2,289.5,20.3,D,0
31.5455,-84.7225,301.4,3.1,1.7,2001-01-28,1719,Terra,MODIS,46,6.2,290.5,16.7,D,0
32.1883,-90.6242,305,1.3,1.1,2001-01-28,1719,Terra,MODIS,60,6.2,291.6,7.4,D,0
31.3458,-86.8488,306.9,2.3,1.5,2001-01-28,1719,Terra,MODIS,64,6.2,289.6,22.1,D,0
31.3409,-86.8257,302.8,2.3,1.5,2001-01-28,1719,Terra,MODIS,37,6.2,289.6,13.8,D,0
31.348,-86.8538,300.5,2.3,1.5,2001-01-28,1719,Terra,MODIS,38,6.2,289.2,11.5,D,0
31.3432,-86.8306,306,2.3,1.5,2001-01-28,1719,Terra,MODIS,63,6.2,289.8,21.6,D,0
30.3885,-83.8548,300.7,3.8,1.8,2001-01-28,1719,Terra,MODIS,40,6.2,290.5,21.6,D,0
31.4567,-90.9235,302.5,1.3,1.1,2001-01-28,1719,Terra,MODIS,52,6.2,291.3,5.5,D,0
29.6021,-92.2979,313.6,1.2,1.1,2001-01-28,1720,Terra,MODIS,30,6.2,288.2,11.4,D,0
32.6866,-114.578,372.9,1.4,1.2,2001-01-28,1858,Terra,MODIS,100,6.2,289.6,199.3,D,0
19.349,-155.0491,327.5,2.8,1.6,2001-01-28,2041,Terra,MODIS,65,6.2,302.2,89.8,D,2
28.3217,-81.6919,307,2.2,1.4,2001-01-29,0418,Terra,MODIS,51,6.2,285.6,32.8,N,0
34.0186,-85.4677,306.3,1.5,1.2,2001-01-29,0420,Terra,MODIS,67,6.2,278.7,18.9,N,0
34.017,-85.4827,304.5,1.4,1.2,2001-01-29,0420,Terra,MODIS,61,6.2,278.6,17.1,N,0
34.0224,-85.4736,305.2,1.5,1.2,2001-01-29,0420,Terra,MODIS,64,6.2,278.5,18.5,N,0
19.3308,-155.0411,314.6,1.9,1.3,2001-01-29,0913,Terra,MODIS,41,6.2,293.5,32.1,N,2
19.3447,-155.0252,314,1.9,1.3,2001-01-29,0913,Terra,MODIS,31,6.2,290.3,30.1,N,2
19.3427,-155.0428,326.7,1.9,1.3,2001-01-29,0913,Terra,MODIS,100,6.2,292.8,62.8,N,2
19.3523,-155.0645,312,1.9,1.3,2001-01-29,0913,Terra,MODIS,77,6.2,286.3,30.4,N,2
36.5013,-77.0751,312.4,1.1,1,2001-01-29,1622,Terra,MODIS,72,6.2,281.6,14.2,D,0
36.2548,-78.9191,321,1,1,2001-01-29,1622,Terra,MODIS,81,6.2,270.6,21.8,D,0
36.0119,-78.6565,326.2,1,1,2001-01-29,1622,Terra,MODIS,0,6.2,276.2,28.1,D,0
35.0901,-79.9112,321.8,1,1,2001-01-29,1623,Terra,MODIS,71,6.2,280.1,20.6,D,0
35.0886,-79.9004,305.1,1,1,2001-01-29,1623,Terra,MODIS,53,6.2,278.5,7,D,0
35.0209,-79.6246,347.1,1,1,2001-01-29,1623,Terra,MODIS,95,6.2,285.5,56,D,0
35.0194,-79.6138,327,1,1,2001-01-29,1623,Terra,MODIS,85,6.2,287.1,24.7,D,0
34.3458,-78.5873,305.3,1,1,2001-01-29,1623,Terra,MODIS,61,6.2,285.5,8.1,D,0
34.3425,-79.2244,300.3,1,1,2001-01-29,1623,Terra,MODIS,34,6.2,287,3.8,D,0
34.5903,-81.0808,307.9,1,1,2001-01-29,1623,Terra,MODIS,66,6.2,286,9.5,D,0
34.5827,-81.0936,312.7,1,1,2001-01-29,1623,Terra,MODIS,73,6.2,285.2,13.3,D,0
34.5812,-81.0825,326.7,1,1,2001-01-29,1623,Terra,MODIS,85,6.2,286.8,27.3,D,0
34.4803,-80.8809,335.3,1,1,2001-01-29,1623,Terra,MODIS,0,6.2,286,39.4,D,0
34.1575,-78.7439,328.7,1,1,2001-01-29,1623,Terra,MODIS,75,6.2,268.2,32.2,D,0
34.1479,-80.2192,304.4,1,1,2001-01-29,1623,Terra,MODIS,56,6.2,273.3,8.4,D,0
33.807,-78.8688,302.3,1,1,2001-01-29,1623,Terra,MODIS,36,6.2,280.7,6.5,D,0
34.0331,-80.4473,303.3,1,1,2001-01-29,1623,Terra,MODIS,22,6.2,290.7,4.8,D,0
33.935,-81.6117,336,1.1,1,2001-01-29,1623,Terra,MODIS,90,6.2,289.8,39.4,D,0
33.9335,-81.6004,307.1,1.1,1,2001-01-29,1623,Terra,MODIS,38,6.2,288.9,7.3,D,0
33.9258,-81.6134,321.2,1.1,1,2001-01-29,1623,Terra,MODIS,81,6.2,289.8,20.5,D,0
33.9244,-81.6021,303.1,1.1,1,2001-01-29,1623,Terra,MODIS,52,6.2,288.5,5.4,D,0
34.0587,-83.5185,303.4,1.3,1.1,2001-01-29,1623,Terra,MODIS,35,6.2,285.9,6.3,D,0
34.0595,-83.5251,303.5,1.3,1.1,2001-01-29,1623,Terra,MODIS,44,6.2,285.5,6.3,D,0
33.5408,-81.4134,317.1,1,1,2001-01-29,1623,Terra,MODIS,77,6.2,288.9,16.1,D,0
33.327,-79.9655,324.3,1,1,2001-01-29,1623,Terra,MODIS,83,6.2,289.9,21.2,D,0
33.3254,-79.9549,309.8,1,1,2001-01-29,1623,Terra,MODIS,69,6.2,288.9,8.5,D,0
33.609,-82.124,301.8,1.1,1,2001-01-29,1623,Terra,MODIS,43,6.2,287.2,6.1,D,0
33.7056,-83.1999,301.5,1.2,1.1,2001-01-29,1623,Terra,MODIS,46,6.2,287.7,5.6,D,0
33.4594,-81.4235,320.1,1,1,2001-01-29,1623,Terra,MODIS,80,6.2,292.3,18.1,D,0
33.458,-81.4125,315.7,1,1,2001-01-29,1623,Terra,MODIS,76,6.2,291.6,14.1,D,0
33.3907,-80.923,302.3,1,1,2001-01-29,1623,Terra,MODIS,52,6.2,290,4.3,D,0
33.1365,-79.5582,337.2,1,1,2001-01-29,1623,Terra,MODIS,90,6.2,290.7,39.9,D,0
33.1349,-79.5475,305.8,1,1,2001-01-29,1623,Terra,MODIS,62,6.2,289,7,D,0
33.3678,-81.3572,303,1,1,2001-01-29,1623,Terra,MODIS,54,6.2,289.4,4.6,D,0
33.2643,-80.679,317.4,1,1,2001-01-29,1623,Terra,MODIS,78,6.2,289.5,15.6,D,0
33.4813,-82.556,300.3,1.1,1.1,2001-01-29,1623,Terra,MODIS,34,6.2,288.2,4.7,D,0
33.4798,-82.544,312.8,1.1,1.1,2001-01-29,1623,Terra,MODIS,73,6.2,288.5,14.1,D,0
33.4923,-83.1961,301.2,1.2,1.1,2001-01-29,1623,Terra,MODIS,43,6.2,288.4,5.6,D,0
33.1876,-80.8537,309.9,1,1,2001-01-29,1623,Terra,MODIS,69,6.2,289.2,10.1,D,0
33.392,-82.5351,308.1,1.1,1.1,2001-01-29,1623,Terra,MODIS,67,6.2,288.2,10.2,D,0
32.901,-80.2684,306.6,1,1,2001-01-29,1623,Terra,MODIS,60,6.2,287.4,6.7,D,0
32.8994,-80.2578,303.1,1,1,2001-01-29,1623,Terra,MODIS,32,6.2,287.8,4.6,D,0
32.891,-80.2661,313.3,1,1,2001-01-29,1623,Terra,MODIS,73,6.2,287.3,11.9,D,0
32.8243,-80.312,311.3,1,1,2001-01-29,1623,Terra,MODIS,42,6.2,287.1,8.8,D,0
32.8154,-80.3138,324.5,1,1,2001-01-29,1623,Terra,MODIS,83,6.2,289.1,21.5,D,0
32.8139,-80.3033,309.4,1,1,2001-01-29,1623,Terra,MODIS,57,6.2,287,8.1,D,0
32.8937,-81.2552,300,1,1,2001-01-29,1623,Terra,MODIS,15,6.2,289.6,3.4,D,0
32.8922,-81.2444,306.3,1,1,2001-01-29,1623,Terra,MODIS,63,6.2,290.1,7,D,0
32.6555,-80.2934,302.5,1,1,2001-01-29,1623,Terra,MODIS,37,6.2,286,4.5,D,0
32.9177,-82.4099,302.1,1.1,1,2001-01-29,1623,Terra,MODIS,51,6.2,289,5,D,0
32.6638,-81.0584,300.2,1,1,2001-01-29,1623,Terra,MODIS,31,6.2,290.1,3.7,D,0
32.6623,-81.0478,316.7,1,1,2001-01-29,1623,Terra,MODIS,77,6.2,292.5,15,D,0
32.7288,-81.8651,320.3,1.1,1,2001-01-29,1623,Terra,MODIS,80,6.2,290.2,18.7,D,0
32.7197,-81.8668,306.7,1.1,1,2001-01-29,1623,Terra,MODIS,36,6.2,290.2,6.3,D,0
32.5539,-80.8028,300.7,1,1,2001-01-29,1623,Terra,MODIS,31,6.2,290.5,3.7,D,0
32.5524,-80.7922,300.7,1,1,2001-01-29,1623,Terra,MODIS,30,6.2,290.2,3.7,D,0
32.5958,-81.2975,300.9,1,1,2001-01-29,1623,Terra,MODIS,43,6.2,290,4.1,D,0
32.4691,-81.312,334.8,1,1,2001-01-29,1623,Terra,MODIS,89,6.2,292.6,36.1,D,0
32.4676,-81.3013,334.1,1,1,2001-01-29,1623,Terra,MODIS,89,6.2,293,35,D,0
32.5366,-82.0836,311.2,1.1,1,2001-01-29,1623,Terra,MODIS,71,6.2,289.6,10.4,D,0
32.7929,-84.8936,300.4,1.4,1.2,2001-01-29,1623,Terra,MODIS,36,6.2,284.9,6.4,D,0
32.4092,-81.8177,301.1,1,1,2001-01-29,1623,Terra,MODIS,40,6.2,290.3,3.4,D,0
32.4677,-83.4805,301.4,1.2,1.1,2001-01-29,1623,Terra,MODIS,37,6.2,285.2,5.5,D,0
32.4579,-83.4821,303.5,1.2,1.1,2001-01-29,1623,Terra,MODIS,56,6.2,285,7.1,D,0
32.1938,-82.3423,306.7,1.1,1,2001-01-29,1624,Terra,MODIS,64,6.2,290.2,7,D,0
32.304,-83.5584,308.3,1.2,1.1,2001-01-29,1624,Terra,MODIS,67,6.2,283.7,10.6,D,0
32.2981,-84.1058,310.1,1.3,1.1,2001-01-29,1624,Terra,MODIS,70,6.2,287.3,12.6,D,0
32.2997,-84.1123,308.4,1.3,1.1,2001-01-29,1624,Terra,MODIS,67,6.2,287.4,10.8,D,0
32.1003,-84.3222,303.8,1.3,1.1,2001-01-29,1624,Terra,MODIS,48,6.2,283.7,7.7,D,0
31.7503,-82.1783,310.7,1.1,1,2001-01-29,1624,Terra,MODIS,70,6.2,291.1,10.4,D,0
32.025,-84.7418,301.5,1.4,1.2,2001-01-29,1624,Terra,MODIS,48,6.2,284.2,6.5,D,0
31.8022,-83.2076,304.5,1.1,1.1,2001-01-29,1624,Terra,MODIS,59,6.2,288.5,6.8,D,0
31.6188,-82.9424,304.1,1.1,1.1,2001-01-29,1624,Terra,MODIS,58,6.2,286.2,5.5,D,0
31.6373,-83.4327,305.5,1.2,1.1,2001-01-29,1624,Terra,MODIS,60,6.2,284.4,7.1,D,0
31.6277,-83.4342,302.7,1.2,1.1,2001-01-29,1624,Terra,MODIS,34,6.2,285.4,5,D,0
31.5374,-83.7714,316.6,1.2,1.1,2001-01-29,1624,Terra,MODIS,77,6.2,288.3,18.2,D,0
31.3377,-82.821,302.2,1.1,1,2001-01-29,1624,Terra,MODIS,46,6.2,289.4,3.8,D,0
31.6563,-85.7668,300.7,1.6,1.2,2001-01-29,1624,Terra,MODIS,28,6.2,279.8,7.5,D,0
31.2367,-82.2512,309.3,1.1,1,2001-01-29,1624,Terra,MODIS,68,6.2,292.8,8.2,D,0
31.6558,-85.7728,301.7,1.6,1.2,2001-01-29,1624,Terra,MODIS,46,6.2,278.7,9.5,D,0
31.1926,-82.484,319.7,1.1,1,2001-01-29,1624,Terra,MODIS,80,6.2,293.2,17.9,D,0
31.4401,-85.0366,315.2,1.4,1.2,2001-01-29,1624,Terra,MODIS,63,6.2,284,21.7,D,0
31.4385,-85.0219,312.1,1.4,1.2,2001-01-29,1624,Terra,MODIS,47,6.2,281.5,17.5,D,0
30.8741,-81.624,307.6,1,1,2001-01-29,1624,Terra,MODIS,62,6.2,293.2,7.3,D,0
30.9029,-83.0078,309,1.1,1,2001-01-29,1624,Terra,MODIS,68,6.2,291.3,9.2,D,0
30.5938,-83.6227,325.8,1.2,1.1,2001-01-29,1624,Terra,MODIS,84,6.2,290.4,27,D,0
30.5914,-83.6297,310.9,1.2,1.1,2001-01-29,1624,Terra,MODIS,71,6.2,289.2,11.5,D,0
30.5899,-83.6177,320.7,1.2,1.1,2001-01-29,1624,Terra,MODIS,80,6.2,289.8,21.9,D,0
30.5644,-84.747,308.3,1.3,1.1,2001-01-29,1624,Terra,MODIS,67,6.2,285.8,11.8,D,0
30.5115,-84.4612,301.5,1.3,1.1,2001-01-29,1624,Terra,MODIS,47,6.2,283.7,6.3,D,0
29.3118,-82.5006,309.1,1,1,2001-01-29,1624,Terra,MODIS,52,6.2,295.4,5.3,D,0
28.9809,-81.0816,306.5,1,1,2001-01-29,1624,Terra,MODIS,58,6.2,287.9,5.7,D,0
28.9974,-81.2555,314.7,1,1,2001-01-29,1624,Terra,MODIS,73,6.2,291.1,11.4,D,0
28.9959,-81.2454,307.2,1,1,2001-01-29,1624,Terra,MODIS,60,6.2,289.5,6,D,0
28.3245,-81.6986,316,1,1,2001-01-29,1625,Terra,MODIS,65,6.2,291.2,10.9,D,0
26.9349,-81.7141,316.5,1,1,2001-01-29,1625,Terra,MODIS,63,6.2,289.6,11.3,D,0
26.4872,-80.8869,311.5,1,1,2001-01-29,1625,Terra,MODIS,39,6.2,293,6,D,0
26.9503,-97.8407,324.5,2.8,1.6,2001-01-29,1803,Terra,MODIS,81,6.2,294.3,86.9,D,0
26.9612,-97.8431,309.5,2.8,1.6,2001-01-29,1803,Terra,MODIS,32,6.2,294.1,24.7,D,0
26.9472,-97.8468,321.5,2.8,1.6,2001-01-29,1803,Terra,MODIS,78,6.2,294.1,72.9,D,0
26.8491,-98.2423,335.1,2.6,1.6,2001-01-29,1803,Terra,MODIS,88,6.2,295.6,126.2,D,0
26.8436,-98.2165,325.5,2.6,1.6,2001-01-29,1803,Terra,MODIS,81,6.2,292.9,76.8,D,0
26.8354,-98.2458,321.6,2.6,1.6,2001-01-29,1803,Terra,MODIS,78,6.2,293.9,65.3,D,0
26.8299,-98.22,323,2.6,1.6,2001-01-29,1803,Terra,MODIS,79,6.2,292.9,72,D,0
26.8439,-98.2492,335.7,2.6,1.6,2001-01-29,1803,Terra,MODIS,88,6.2,295.7,137,D,0
26.8386,-98.2234,346.3,2.6,1.6,2001-01-29,1803,Terra,MODIS,94,6.2,294.3,212.7,D,0
39.8037,-123.7826,334.7,1.2,1.1,2001-01-29,1939,Terra,MODIS,89,6.2,277.1,51.9,D,0
39.8011,-123.7683,332,1.2,1.1,2001-01-29,1939,Terra,MODIS,88,6.2,278.4,46.7,D,0
39.7964,-123.7991,309,1.2,1.1,2001-01-29,1939,Terra,MODIS,68,6.2,277.2,16.8,D,0
39.7939,-123.7857,316.6,1.2,1.1,2001-01-29,1939,Terra,MODIS,77,6.2,275,25.2,D,0
38.8915,-123.5629,312.4,1.3,1.1,2001-01-29,1939,Terra,MODIS,72,6.2,278.5,22.4,D,0
19.3447,-155.0321,352,1.2,1.1,2001-01-29,2124,Terra,MODIS,90,6.2,307.3,72.5,D,2
28.3192,-81.6918,305.5,2.1,1.4,2001-01-30,0323,Terra,MODIS,65,6.2,288.5,23.9,N,0
19.3283,-155.0472,327.1,2.8,1.6,2001-01-30,0817,Terra,MODIS,100,6.2,292.9,120,N,2
19.3474,-155.0237,320.5,2.8,1.6,2001-01-30,0817,Terra,MODIS,100,6.2,290.2,82.4,N,2
19.3426,-155.0497,340.9,2.8,1.6,2001-01-30,0817,Terra,MODIS,100,6.2,293.2,208.4,N,2
19.3573,-155.0496,317.2,2.8,1.6,2001-01-30,0818,Terra,MODIS,93,6.2,289.1,72.7,N,2
19.3528,-155.0739,324.9,2.8,1.6,2001-01-30,0818,Terra,MODIS,100,6.2,288.7,110,N,2
19.331,-155.0529,324.2,2.8,1.6,2001-01-30,0818,Terra,MODIS,100,6.2,293.1,103.5,N,2
19.3503,-155.0292,323,2.8,1.6,2001-01-30,0818,Terra,MODIS,100,6.2,289.7,97.2,N,2
19.3454,-155.0548,327.1,2.8,1.6,2001-01-30,0818,Terra,MODIS,100,6.2,291.5,120.5,N,2
19.3602,-155.0544,323.3,2.8,1.6,2001-01-30,0818,Terra,MODIS,100,6.2,289,104.2,N,2
19.3555,-155.0788,316.9,2.8,1.6,2001-01-30,0818,Terra,MODIS,92,6.2,287.2,78.1,N,2
36.4508,-88.2018,300.5,1.1,1,2001-01-30,1705,Terra,MODIS,35,6.2,284.8,5.7,D,0
35.9364,-89.7114,310.2,1,1,2001-01-30,1706,Terra,MODIS,70,6.2,285.3,11.1,D,2
34.7627,-92.4976,302.9,1.1,1,2001-01-30,1706,Terra,MODIS,54,6.2,286.7,6.8,D,0
31.8098,-89.2845,300.7,1.1,1,2001-01-30,1707,Terra,MODIS,38,6.2,287,5.4,D,0
32.4352,-94.9961,300.3,1.3,1.1,2001-01-30,1707,Terra,MODIS,33,6.2,289.5,5,D,0
31.572,-89.1379,301.1,1.1,1,2001-01-30,1707,Terra,MODIS,44,6.2,289.1,5.1,D,0
31.5701,-89.1265,302.3,1.1,1,2001-01-30,1707,Terra,MODIS,52,6.2,288.9,5.8,D,0
31.5831,-89.3818,307.4,1.1,1,2001-01-30,1707,Terra,MODIS,65,6.2,288.1,8.6,D,0
31.5629,-89.3746,305.8,1.1,1,2001-01-30,1707,Terra,MODIS,62,6.2,288.9,7.2,D,0
30.5799,-91.241,304.4,1,1,2001-01-30,1707,Terra,MODIS,51,6.2,291.7,5.6,D,0
30.6201,-98.2285,303,1.9,1.4,2001-01-30,1707,Terra,MODIS,54,6.2,288.5,14.7,D,0
30.2703,-97.2222,302.4,1.6,1.3,2001-01-30,1707,Terra,MODIS,52,6.2,289.2,9.2,D,0
30.2685,-97.2051,306.5,1.6,1.3,2001-01-30,1707,Terra,MODIS,64,6.2,289.4,14.5,D,0
29.6405,-98.2964,305,1.9,1.3,2001-01-30,1708,Terra,MODIS,60,6.2,289.6,15,D,0
29.6386,-98.2771,312.1,1.9,1.3,2001-01-30,1708,Terra,MODIS,72,6.2,289.6,27.4,D,0
27.9029,-97.55,303.4,1.6,1.2,2001-01-30,1708,Terra,MODIS,34,6.2,285.5,10.3,D,0
26.8445,-97.9817,343.1,1.7,1.3,2001-01-30,1708,Terra,MODIS,93,6.2,301.1,88.8,D,0
26.8427,-97.965,327.3,1.7,1.3,2001-01-30,1708,Terra,MODIS,84,6.2,298.8,39.9,D,0
47.108,-111.5875,315.7,1,1,2001-01-30,1841,Terra,MODIS,66,6.2,271.7,19.2,D,0
47.0991,-111.5902,351.9,1,1,2001-01-30,1841,Terra,MODIS,84,6.2,273,70.7,D,0
35.6636,-119.9665,314.5,1.5,1.2,2001-01-30,1845,Terra,MODIS,75,6.2,285.8,22.9,D,0
35.6529,-119.968,303.7,1.5,1.2,2001-01-30,1845,Terra,MODIS,32,6.2,285.3,9.3,D,0
34.6056,-117.3371,300,1.1,1,2001-01-30,1845,Terra,MODIS,21,6.2,285.2,5.2,D,0
33.7329,-116.8504,301.6,1,1,2001-01-30,1845,Terra,MODIS,47,6.2,285.5,4.7,D,0
32.6765,-114.5493,306.2,1,1,2001-01-30,1845,Terra,MODIS,53,6.2,290.9,6,D,0
26.2788,-81.1688,301.6,1.4,1.2,2001-01-31,0406,Terra,MODIS,43,6.2,287.7,9.9,N,0
37.219,-82.1884,304.9,1.6,1.3,2001-01-31,0409,Terra,MODIS,62,6.2,279.7,21.2,N,0
19.323,-155.0578,313.3,1.2,1.1,2001-01-31,0900,Terra,MODIS,85,6.2,291.6,14.3,N,2
19.3369,-155.026,308.1,1.2,1.1,2001-01-31,0900,Terra,MODIS,30,6.2,292.6,9.8,N,2
19.3354,-155.0371,342.9,1.2,1.1,2001-01-31,0900,Terra,MODIS,100,6.2,301.5,60.4,N,2
19.334,-155.0482,378,1.2,1.1,2001-01-31,0900,Terra,MODIS,100,6.2,307.6,181.8,N,2
19.3326,-155.0594,313.6,1.2,1.1,2001-01-31,0900,Terra,MODIS,87,6.2,292.3,15.4,N,2
19.3451,-155.0385,338.3,1.2,1.1,2001-01-31,0900,Terra,MODIS,100,6.2,298.9,50,N,2
19.3437,-155.0497,320.1,1.2,1.1,2001-01-31,0900,Terra,MODIS,0,6.2,297.4,19.8,N,2
19.3422,-155.061,317.1,1.2,1.1,2001-01-31,0900,Terra,MODIS,76,6.2,293.6,17.8,N,2
19.3532,-155.0518,334.2,1.2,1.1,2001-01-31,0900,Terra,MODIS,69,6.2,295.9,40.7,N,2
19.3517,-155.0632,354.7,1.2,1.1,2001-01-31,0900,Terra,MODIS,100,6.2,299,90.6,N,2
19.3613,-155.0652,372.1,1.2,1.1,2001-01-31,0900,Terra,MODIS,100,6.2,300.5,156.3,N,2
19.3598,-155.0765,305.5,1.2,1.1,2001-01-31,0900,Terra,MODIS,13,6.2,288.1,8,N,2
19.3709,-155.0669,341.8,1.2,1.1,2001-01-31,0900,Terra,MODIS,100,6.2,291.2,59.2,N,2
19.3694,-155.0781,309.9,1.2,1.1,2001-01-31,0900,Terra,MODIS,72,6.2,287.8,12.4,N,2
37.9808,-76.7786,322.4,1,1,2001-01-31,1610,Terra,MODIS,62,6.2,288.7,21.4,D,0
36.4172,-78.2881,301.6,1.1,1,2001-01-31,1610,Terra,MODIS,48,6.2,289.2,5,D,0
35.6402,-77.1664,302.1,1,1,2001-01-31,1610,Terra,MODIS,50,6.2,290,4.2,D,0
35.2724,-79.0412,301.1,1.1,1.1,2001-01-31,1610,Terra,MODIS,38,6.2,290.9,4.3,D,0
35.1116,-79.1454,310.5,1.1,1.1,2001-01-31,1610,Terra,MODIS,70,6.2,289.8,11.5,D,0
35.1101,-79.1331,302.3,1.1,1.1,2001-01-31,1610,Terra,MODIS,52,6.2,288.7,5.4,D,0
35.0272,-79.2041,313.2,1.1,1.1,2001-01-31,1610,Terra,MODIS,64,6.2,289.7,13.9,D,0
35.0168,-79.5445,321.4,1.2,1.1,2001-01-31,1610,Terra,MODIS,81,6.2,290.3,22.9,D,0
35.0071,-79.5461,318.3,1.2,1.1,2001-01-31,1610,Terra,MODIS,78,6.2,290.8,18.9,D,0
34.8319,-78.5389,303.1,1.1,1,2001-01-31,1610,Terra,MODIS,52,6.2,292.4,4.2,D,0
34.8227,-78.5406,303.7,1.1,1,2001-01-31,1610,Terra,MODIS,55,6.2,292.9,4.7,D,0
34.8122,-79.1057,310.2,1.1,1.1,2001-01-31,1610,Terra,MODIS,70,6.2,291.9,10.3,D,0
33.9765,-79.6033,301.2,1.1,1.1,2001-01-31,1611,Terra,MODIS,45,6.2,290,4.5,D,0
34.0083,-80.3755,305.1,1.2,1.1,2001-01-31,1611,Terra,MODIS,61,6.2,288.9,7.2,D,0
34.0212,-80.749,301.8,1.3,1.1,2001-01-31,1611,Terra,MODIS,49,6.2,290.5,6.1,D,0
33.6703,-79.935,303,1.2,1.1,2001-01-31,1611,Terra,MODIS,54,6.2,290.5,5.7,D,0
33.6688,-79.9224,319.7,1.2,1.1,2001-01-31,1611,Terra,MODIS,80,6.2,291.1,21.5,D,0
27.3518,-80.4686,317.7,1.1,1,2001-01-31,1612,Terra,MODIS,69,6.2,298.9,10.7,D,0
27.2638,-81.2111,318.6,1.2,1.1,2001-01-31,1613,Terra,MODIS,71,6.2,299.9,10.4,D,0
27.2624,-81.1995,314.8,1.1,1.1,2001-01-31,1613,Terra,MODIS,63,6.2,299.1,6.4,D,0
